session_id,customer_id,session_date,session_hour,device,browser,traffic_source,landing_page,pages_viewed,time_on_site_seconds,bounced,converted
S1030725,,2024-07-18,21,Desktop,Chrome,Social,/new-arrivals,2,140,False,False
S1030726,17963,2024-07-23,7,Desktop,Firefox,Direct,/sale,1,62,True,False
S1030727,,2024-06-29,19,Mobile,Firefox,Direct,/sale,1,38,True,False
S1030728,13158,2024-01-02,19,Mobile,Chrome,Organic Search,/sale,1,94,True,False
S1030729,,2024-03-29,20,Mobile,Chrome,Social,/sale,1,75,True,False
S1030730,16763,2024-05-16,16,Desktop,Chrome,Paid Search,/products,1,29,True,False
S1030731,11270,2024-03-15,17,Mobile,Chrome,Direct,/,1,49,True,False
S1030732,15398,2024-01-13,12,Desktop,Chrome,Direct,/category,2,68,False,False
S1030733,11772,2024-08-24,8,Desktop,Chrome,Organic Search,/,1,112,True,False
S1030734,14326,2024-10-10,10,Tablet,Edge,Organic Search,/category,1,109,True,False
S1030735,18007,2024-05-08,11,Mobile,Chrome,Paid Search,/sale,1,76,True,False
S1030736,11840,2024-07-30,21,Desktop,Chrome,Organic Search,/new-arrivals,1,27,True,False
S1030737,,2024-10-22,7,Desktop,Safari,Direct,/new-arrivals,1,94,True,False
S1030738,14651,2024-09-30,6,Desktop,Chrome,Email,/new-arrivals,1,108,True,False
S1030739,10236,2024-02-25,13,Mobile,Safari,Paid Search,/,1,119,True,False
S1030740,16938,2024-03-03,13,Mobile,Chrome,Paid Search,/,1,27,True,False
S1030741,15265,2024-04-15,7,Mobile,Chrome,Organic Search,/products,1,83,True,False
S1030742,,2024-07-20,9,Desktop,Chrome,Email,/category,1,60,True,False
S1030743,18469,2024-05-10,14,Desktop,Chrome,Direct,/sale,1,20,True,False
S1030744,14169,2024-05-08,14,Desktop,Chrome,Paid Search,/sale,1,118,True,False
S1030745,12091,2024-08-23,15,Mobile,Safari,Social,/,1,82,True,False
S1030746,,2024-02-19,8,Desktop,Other,Direct,/new-arrivals,1,71,True,False
S1030747,,2024-03-04,19,Tablet,Edge,Organic Search,/,1,103,True,False
S1030748,11468,2024-02-11,17,Tablet,Chrome,Paid Search,/,1,60,True,False
S1030749,,2024-06-19,6,Mobile,Chrome,Social,/category,1,109,True,False
S1030750,,2024-02-25,11,Mobile,Chrome,Paid Search,/,1,81,True,False
S1030751,,2024-10-14,16,Mobile,Chrome,Direct,/sale,1,30,True,False
S1030752,,2024-09-11,17,Mobile,Safari,Social,/new-arrivals,1,32,True,False
S1030753,10667,2024-09-26,5,Tablet,Firefox,Direct,/products,3,333,False,False
S1030754,11052,2024-10-24,10,Mobile,Safari,Direct,/category,1,47,True,False
S1030755,,2024-05-17,8,Mobile,Firefox,Direct,/category,1,118,True,False
S1030756,18681,2024-08-27,15,Mobile,Chrome,Organic Search,/sale,1,49,True,False
S1030757,,2024-08-07,10,Mobile,Firefox,Organic Search,/category,2,209,False,False
S1030758,12849,2024-06-29,1,Mobile,Chrome,Direct,/,1,36,True,False
S1030759,16904,2024-03-03,15,Desktop,Chrome,Referral,/,1,40,True,False
S1030760,13002,2024-02-02,13,Mobile,Chrome,Direct,/,1,40,True,False
S1030761,,2024-09-18,8,Desktop,Chrome,Organic Search,/category,3,333,False,False
S1030762,15236,2024-04-05,16,Mobile,Chrome,Direct,/products,1,88,True,False
S1030763,13748,2024-06-29,13,Mobile,Safari,Organic Search,/sale,1,20,True,False
S1030764,,2024-09-01,11,Desktop,Safari,Social,/new-arrivals,1,86,True,True
S1030765,13732,2024-10-03,13,Desktop,Chrome,Paid Search,/new-arrivals,1,109,True,False
S1030766,15282,2024-01-17,9,Mobile,Chrome,Direct,/sale,3,82,False,False
S1030767,18584,2024-07-30,15,Desktop,Chrome,Social,/products,1,75,True,False
S1030768,11312,2024-08-31,11,Mobile,Chrome,Organic Search,/sale,2,174,False,False
S1030769,,2024-04-13,11,Mobile,Safari,Direct,/sale,1,63,True,False
S1030770,,2024-08-25,20,Tablet,Chrome,Organic Search,/category,1,71,True,False
S1030771,13449,2024-02-27,12,Mobile,Chrome,Organic Search,/sale,1,28,True,False
S1030772,,2024-06-26,12,Mobile,Chrome,Organic Search,/new-arrivals,1,50,True,False
S1030773,,2024-01-20,17,Desktop,Firefox,Direct,/,1,73,True,False
S1030774,,2024-04-20,5,Desktop,Chrome,Paid Search,/new-arrivals,2,102,False,False
S1030775,,2024-04-09,15,Desktop,Firefox,Direct,/,1,98,True,False
S1030776,,2024-03-16,17,Mobile,Safari,Direct,/,2,187,False,False
S1030777,18880,2024-06-05,16,Mobile,Chrome,Organic Search,/,1,87,True,False
S1030778,,2024-01-31,18,Desktop,Chrome,Email,/sale,1,76,True,False
S1030779,,2024-02-19,22,Mobile,Safari,Direct,/category,1,89,True,False
S1030780,14736,2024-08-11,19,Desktop,Safari,Referral,/products,1,64,True,False
S1030781,16889,2024-10-11,23,Desktop,Chrome,Organic Search,/new-arrivals,2,107,False,False
S1030782,,2024-04-22,16,Mobile,Chrome,Organic Search,/,1,66,True,False
S1030783,14026,2024-04-05,8,Mobile,Other,Organic Search,/,1,62,True,False
S1030784,17224,2024-07-10,13,Desktop,Chrome,Organic Search,/category,1,57,True,False
S1030785,,2024-03-31,14,Mobile,Chrome,Direct,/products,1,116,True,False
S1030786,,2024-09-05,0,Desktop,Chrome,Social,/products,1,36,True,False
S1030787,,2024-05-10,21,Mobile,Chrome,Paid Search,/,2,102,False,False
S1030788,16980,2024-04-04,20,Mobile,Chrome,Organic Search,/,1,68,True,False
S1030789,16016,2024-06-23,19,Mobile,Edge,Direct,/products,1,53,True,True
S1030790,,2024-06-16,19,Mobile,Safari,Paid Search,/new-arrivals,1,73,True,False
S1030791,18491,2024-08-17,16,Desktop,Safari,Direct,/category,2,95,False,False
S1030792,11405,2024-02-21,23,Desktop,Safari,Email,/sale,1,65,True,False
S1030793,19947,2024-01-01,8,Tablet,Chrome,Organic Search,/sale,1,31,True,False
S1030794,13066,2024-08-19,11,Desktop,Chrome,Referral,/,2,154,False,False
S1030795,14784,2024-03-19,17,Desktop,Chrome,Direct,/new-arrivals,1,99,True,False
S1030796,,2024-10-07,7,Mobile,Chrome,Paid Search,/new-arrivals,1,90,True,False
S1030797,16261,2024-05-06,12,Desktop,Other,Organic Search,/new-arrivals,1,21,True,False
S1030798,19487,2024-06-15,7,Tablet,Safari,Organic Search,/sale,2,158,False,False
S1030799,,2024-06-17,13,Mobile,Chrome,Referral,/sale,2,98,False,False
S1030800,13862,2024-09-21,4,Mobile,Firefox,Organic Search,/,1,52,True,False
S1030801,,2024-06-08,9,Desktop,Chrome,Organic Search,/,2,109,False,False
S1030802,13934,2024-09-12,17,Mobile,Chrome,Social,/products,1,59,True,False
S1030803,,2024-05-05,10,Desktop,Safari,Direct,/category,1,80,True,False
S1030804,,2024-08-20,7,Mobile,Chrome,Paid Search,/products,1,119,True,False
S1030805,15093,2024-01-10,13,Desktop,Chrome,Organic Search,/new-arrivals,1,59,True,False
S1030806,,2024-05-14,9,Desktop,Chrome,Paid Search,/,1,26,True,False
S1030807,16257,2024-01-03,15,Tablet,Chrome,Organic Search,/category,1,83,True,False
S1030808,,2024-02-13,19,Desktop,Chrome,Direct,/,1,107,True,False
S1030809,18588,2024-08-26,22,Mobile,Chrome,Organic Search,/category,1,91,True,False
S1030810,,2024-04-09,5,Mobile,Chrome,Email,/category,1,107,True,False
S1030811,15788,2024-01-10,14,Mobile,Chrome,Direct,/products,1,26,True,False
S1030812,,2024-08-25,4,Mobile,Chrome,Paid Search,/products,1,109,True,False
S1030813,,2024-05-25,18,Desktop,Safari,Social,/new-arrivals,1,40,True,False
S1030814,19580,2024-08-10,18,Tablet,Chrome,Paid Search,/products,1,119,True,False
S1030815,,2024-06-08,9,Mobile,Edge,Direct,/new-arrivals,1,68,True,False
S1030816,13819,2024-10-05,6,Tablet,Chrome,Referral,/category,1,106,True,False
S1030817,13605,2024-06-03,16,Mobile,Firefox,Paid Search,/products,4,198,False,False
S1030818,16062,2024-08-08,19,Mobile,Chrome,Social,/products,3,352,False,False
S1030819,,2024-04-06,15,Mobile,Chrome,Paid Search,/category,1,94,True,False
S1030820,19672,2024-09-04,2,Desktop,Chrome,Direct,/sale,1,57,True,True
S1030821,18119,2024-03-29,17,Desktop,Safari,Social,/sale,1,89,True,False
S1030822,10302,2024-01-10,7,Mobile,Safari,Direct,/products,5,546,False,False
S1030823,19497,2024-04-28,8,Mobile,Safari,Direct,/sale,2,121,False,False
S1030824,,2024-03-07,21,Mobile,Edge,Organic Search,/new-arrivals,1,57,True,False
S1030825,,2024-09-27,10,Tablet,Chrome,Paid Search,/products,1,60,True,False
S1030826,,2024-07-19,9,Mobile,Safari,Direct,/products,1,21,True,False
S1030827,16133,2024-02-10,14,Mobile,Chrome,Direct,/,1,106,True,False
S1030828,11229,2024-06-05,23,Mobile,Other,Email,/category,1,70,True,False
S1030829,,2024-10-03,15,Desktop,Chrome,Direct,/new-arrivals,1,113,True,False
S1030830,15332,2024-05-24,15,Desktop,Chrome,Direct,/category,2,128,False,False
S1030831,,2024-01-20,9,Desktop,Chrome,Paid Search,/products,1,39,True,False
S1030832,,2024-06-12,7,Desktop,Chrome,Paid Search,/,1,50,True,False
S1030833,,2024-04-14,6,Mobile,Other,Social,/sale,2,205,False,False
S1030834,,2024-08-04,21,Desktop,Firefox,Organic Search,/,1,117,True,False
S1030835,18117,2024-02-06,20,Mobile,Chrome,Organic Search,/products,1,32,True,False
S1030836,17377,2024-05-18,20,Mobile,Safari,Referral,/sale,1,66,True,False
S1030837,15576,2024-02-15,7,Mobile,Edge,Email,/sale,1,54,True,False
S1030838,17596,2024-03-02,4,Desktop,Firefox,Organic Search,/new-arrivals,1,20,True,False
S1030839,16082,2024-01-18,23,Desktop,Chrome,Direct,/category,3,258,False,False
S1030840,13173,2024-10-13,7,Mobile,Chrome,Organic Search,/sale,1,69,True,False
S1030841,16793,2024-07-16,16,Desktop,Chrome,Referral,/,2,177,False,False
S1030842,,2024-02-12,9,Desktop,Chrome,Email,/,2,113,False,False
S1030843,,2024-06-29,9,Mobile,Other,Paid Search,/products,1,51,True,False
S1030844,15182,2024-03-13,18,Desktop,Chrome,Paid Search,/products,2,95,False,False
S1030845,,2024-02-26,13,Mobile,Other,Direct,/new-arrivals,1,25,True,False
S1030846,,2024-07-19,13,Desktop,Chrome,Paid Search,/,1,93,True,False
S1030847,,2024-06-04,21,Desktop,Chrome,Referral,/products,1,26,True,False
S1030848,,2024-09-29,17,Desktop,Chrome,Organic Search,/sale,1,79,True,False
S1030849,,2024-09-28,10,Mobile,Chrome,Organic Search,/sale,4,243,False,False
S1030850,,2024-09-18,14,Desktop,Chrome,Referral,/sale,4,430,False,False
S1030851,11000,2024-05-31,14,Mobile,Safari,Direct,/category,1,101,True,False
S1030852,13203,2024-07-29,11,Desktop,Safari,Organic Search,/,1,38,True,False
S1030853,10565,2024-05-17,3,Desktop,Firefox,Social,/new-arrivals,1,106,True,False
S1030854,10896,2024-01-01,10,Mobile,Firefox,Organic Search,/new-arrivals,1,44,True,False
S1030855,11461,2024-02-19,6,Desktop,Safari,Direct,/,1,71,True,False
S1030856,15461,2024-03-12,13,Tablet,Chrome,Direct,/sale,2,222,False,False
S1030857,12352,2024-04-27,14,Mobile,Firefox,Organic Search,/products,8,188,False,False
S1030858,,2024-10-20,6,Mobile,Chrome,Organic Search,/category,3,188,False,False
S1030859,15275,2024-10-03,10,Mobile,Chrome,Paid Search,/,1,23,True,False
S1030860,,2024-05-13,8,Mobile,Chrome,Paid Search,/,1,93,True,False
S1030861,17257,2024-08-15,17,Mobile,Safari,Organic Search,/sale,1,85,True,False
S1030862,16205,2024-01-06,9,Mobile,Edge,Direct,/sale,2,229,False,False
S1030863,,2024-05-05,19,Mobile,Firefox,Paid Search,/,1,82,True,False
S1030864,14771,2024-08-15,18,Desktop,Chrome,Direct,/sale,2,134,False,False
S1030865,19688,2024-04-10,16,Desktop,Chrome,Referral,/,1,82,True,False
S1030866,,2024-02-17,10,Mobile,Other,Organic Search,/products,2,174,False,False
S1030867,,2024-06-16,9,Desktop,Chrome,Social,/sale,1,96,True,False
S1030868,12615,2024-07-24,20,Mobile,Chrome,Organic Search,/new-arrivals,1,39,True,False
S1030869,,2024-07-12,8,Desktop,Firefox,Direct,/new-arrivals,1,70,True,False
S1030870,10138,2024-02-16,17,Desktop,Chrome,Direct,/new-arrivals,1,85,True,False
S1030871,,2024-10-16,13,Tablet,Safari,Social,/new-arrivals,9,740,False,False
S1030872,,2024-01-30,11,Mobile,Chrome,Social,/category,1,115,True,False
S1030873,18393,2024-08-16,7,Desktop,Chrome,Direct,/category,1,101,True,False
S1030874,,2024-07-13,17,Mobile,Chrome,Organic Search,/products,3,101,False,False
S1030875,17462,2024-08-12,11,Tablet,Chrome,Paid Search,/products,1,115,True,False
S1030876,,2024-07-09,9,Mobile,Chrome,Direct,/new-arrivals,1,58,True,False
S1030877,,2024-08-22,10,Mobile,Chrome,Organic Search,/new-arrivals,1,64,True,False
S1030878,12023,2024-09-22,23,Mobile,Safari,Email,/new-arrivals,1,75,True,False
S1030879,17094,2024-01-04,17,Mobile,Chrome,Paid Search,/products,5,519,False,False
S1030880,,2024-09-16,12,Mobile,Chrome,Organic Search,/category,1,104,True,False
S1030881,,2024-02-14,18,Desktop,Chrome,Email,/category,1,64,True,False
S1030882,,2024-08-23,5,Mobile,Edge,Social,/sale,1,105,True,False
S1030883,19678,2024-10-01,3,Desktop,Other,Direct,/products,2,171,False,False
S1030884,,2024-07-11,7,Mobile,Chrome,Organic Search,/products,1,92,True,False
S1030885,10091,2024-07-20,12,Desktop,Chrome,Paid Search,/category,1,28,True,False
S1030886,15234,2024-02-23,23,Desktop,Chrome,Email,/,1,61,True,False
S1030887,,2024-06-13,5,Desktop,Chrome,Paid Search,/sale,1,72,True,False
S1030888,12404,2024-08-02,3,Mobile,Safari,Paid Search,/category,1,87,True,False
S1030889,15350,2024-08-22,18,Desktop,Chrome,Email,/products,1,118,True,False
S1030890,12509,2024-05-15,5,Mobile,Chrome,Direct,/new-arrivals,1,63,True,False
S1030891,18788,2024-06-11,18,Mobile,Chrome,Direct,/category,1,107,True,False
S1030892,17911,2024-10-15,13,Mobile,Other,Social,/products,2,100,False,False
S1030893,18089,2024-03-20,10,Mobile,Chrome,Referral,/,1,92,True,False
S1030894,18017,2024-08-31,13,Desktop,Edge,Referral,/sale,1,74,True,False
S1030895,,2024-01-28,8,Mobile,Chrome,Paid Search,/products,1,25,True,False
S1030896,11976,2024-07-20,10,Mobile,Safari,Direct,/,3,122,False,False
S1030897,,2024-09-17,6,Desktop,Chrome,Email,/new-arrivals,1,34,True,False
S1030898,16519,2024-08-03,12,Mobile,Safari,Referral,/,1,106,True,False
S1030899,,2024-04-01,21,Desktop,Chrome,Organic Search,/sale,1,65,True,False
S1030900,,2024-07-19,10,Mobile,Chrome,Paid Search,/,1,79,True,False
S1030901,,2024-03-08,10,Desktop,Chrome,Direct,/category,2,210,False,False
S1030902,15014,2024-09-24,3,Mobile,Chrome,Direct,/products,1,103,True,False
S1030903,14456,2024-02-15,9,Mobile,Chrome,Organic Search,/new-arrivals,1,78,True,False
S1030904,16731,2024-10-11,9,Mobile,Safari,Paid Search,/category,1,56,True,False
S1030905,13300,2024-03-31,16,Mobile,Chrome,Paid Search,/new-arrivals,2,136,False,False
S1030906,,2024-07-06,11,Mobile,Edge,Organic Search,/new-arrivals,1,92,True,False
S1030907,13606,2024-07-30,5,Mobile,Safari,Organic Search,/category,1,27,True,False
S1030908,,2024-03-09,10,Desktop,Edge,Direct,/sale,2,152,False,False
S1030909,18382,2024-07-08,11,Desktop,Chrome,Organic Search,/category,1,118,True,False
S1030910,,2024-05-20,12,Desktop,Edge,Social,/category,1,37,True,False
S1030911,,2024-07-21,4,Mobile,Firefox,Direct,/new-arrivals,1,110,True,False
S1030912,18286,2024-08-27,12,Mobile,Chrome,Email,/,1,58,True,False
S1030913,12553,2024-06-22,18,Mobile,Chrome,Organic Search,/products,1,97,True,False
S1030914,,2024-01-23,8,Mobile,Chrome,Paid Search,/products,1,23,True,False
S1030915,11726,2024-03-26,19,Desktop,Chrome,Direct,/category,2,95,False,False
S1030916,16187,2024-03-14,13,Mobile,Safari,Organic Search,/category,1,28,True,False
S1030917,11269,2024-06-12,22,Desktop,Chrome,Direct,/,1,102,True,False
S1030918,,2024-06-26,10,Desktop,Chrome,Paid Search,/category,1,87,True,False
S1030919,11802,2024-01-27,10,Desktop,Chrome,Organic Search,/products,1,64,True,False
S1030920,,2024-02-08,14,Mobile,Firefox,Paid Search,/sale,1,92,True,False
S1030921,,2024-05-18,17,Mobile,Edge,Social,/,1,29,True,False
S1030922,19786,2024-06-01,8,Desktop,Other,Paid Search,/category,1,98,True,False
S1030923,15702,2024-07-19,7,Tablet,Safari,Referral,/products,1,117,True,False
S1030924,15114,2024-02-01,7,Mobile,Chrome,Direct,/category,1,62,True,False
S1030925,,2024-10-21,15,Desktop,Chrome,Direct,/products,1,31,True,False
S1030926,14507,2024-01-20,19,Mobile,Chrome,Paid Search,/new-arrivals,1,65,True,False
S1030927,16406,2024-09-18,17,Desktop,Safari,Email,/sale,2,156,False,False
S1030928,11965,2024-09-16,15,Tablet,Chrome,Email,/sale,1,55,True,False
S1030929,19883,2024-05-12,8,Mobile,Chrome,Paid Search,/new-arrivals,2,113,False,False
S1030930,,2024-08-04,8,Mobile,Safari,Organic Search,/,1,115,True,False
S1030931,12182,2024-06-22,19,Desktop,Chrome,Direct,/sale,1,95,True,False
S1030932,,2024-03-30,15,Mobile,Chrome,Direct,/products,1,34,True,False
S1030933,,2024-09-08,22,Mobile,Chrome,Direct,/sale,1,66,True,False
S1030934,14957,2024-10-11,2,Desktop,Safari,Direct,/products,1,56,True,False
S1030935,,2024-09-29,15,Desktop,Firefox,Social,/category,1,53,True,False
S1030936,,2024-09-01,20,Desktop,Chrome,Organic Search,/sale,1,30,True,False
S1030937,,2024-06-13,14,Desktop,Edge,Social,/sale,1,108,True,False
S1030938,,2024-06-19,12,Desktop,Edge,Organic Search,/sale,1,58,True,False
S1030939,14638,2024-05-10,23,Desktop,Chrome,Direct,/sale,1,26,True,False
S1030940,19389,2024-05-16,23,Mobile,Chrome,Organic Search,/products,1,116,True,False
S1030941,,2024-03-01,9,Mobile,Chrome,Organic Search,/category,1,54,True,False
S1030942,,2024-01-26,20,Mobile,Safari,Social,/products,2,79,False,False
S1030943,,2024-06-28,10,Desktop,Chrome,Direct,/new-arrivals,1,21,True,False
S1030944,,2024-01-24,7,Desktop,Chrome,Referral,/sale,6,527,False,False
S1030945,,2024-02-25,9,Mobile,Chrome,Organic Search,/,1,32,True,False
S1030946,15451,2024-02-11,17,Desktop,Firefox,Direct,/new-arrivals,1,75,True,False
S1030947,,2024-07-03,13,Mobile,Chrome,Direct,/new-arrivals,1,110,True,False
S1030948,17183,2024-08-09,6,Desktop,Chrome,Paid Search,/,1,42,True,False
S1030949,,2024-04-16,0,Mobile,Chrome,Direct,/new-arrivals,1,41,True,False
S1030950,12820,2024-09-05,13,Mobile,Chrome,Organic Search,/new-arrivals,2,108,False,False
S1030951,16361,2024-01-01,22,Mobile,Chrome,Paid Search,/new-arrivals,1,81,True,False
S1030952,,2024-09-28,17,Tablet,Safari,Organic Search,/category,2,175,False,False
S1030953,18102,2024-08-06,7,Desktop,Edge,Organic Search,/,1,30,True,False
S1030954,,2024-04-02,17,Tablet,Chrome,Email,/sale,1,88,True,False
S1030955,12330,2024-04-18,6,Mobile,Chrome,Paid Search,/sale,1,55,True,False
S1030956,,2024-01-10,15,Mobile,Firefox,Paid Search,/sale,1,49,True,False
S1030957,18317,2024-08-30,7,Mobile,Safari,Direct,/,1,76,True,False
S1030958,,2024-10-12,19,Mobile,Chrome,Organic Search,/,1,66,True,False
S1030959,10534,2024-06-07,17,Desktop,Chrome,Direct,/sale,1,30,True,False
S1030960,18378,2024-10-04,10,Mobile,Chrome,Paid Search,/category,1,111,True,False
S1030961,12317,2024-02-25,11,Mobile,Chrome,Direct,/,1,36,True,False
S1030962,19897,2024-01-07,9,Mobile,Safari,Direct,/new-arrivals,1,77,True,False
S1030963,12962,2024-07-02,13,Tablet,Safari,Direct,/,1,43,True,False
S1030964,,2024-01-17,23,Mobile,Safari,Organic Search,/new-arrivals,1,61,True,False
S1030965,,2024-10-24,9,Desktop,Chrome,Organic Search,/products,1,108,True,False
S1030966,,2024-01-23,12,Tablet,Safari,Direct,/products,1,96,True,False
S1030967,,2024-05-11,16,Mobile,Chrome,Referral,/new-arrivals,1,38,True,False
S1030968,,2024-01-17,15,Desktop,Chrome,Social,/new-arrivals,1,72,True,False
S1030969,,2024-04-27,9,Desktop,Safari,Referral,/,1,24,True,False
S1030970,,2024-04-08,21,Mobile,Chrome,Direct,/new-arrivals,1,28,True,False
S1030971,19785,2024-05-08,11,Tablet,Chrome,Direct,/new-arrivals,2,73,False,False
S1030972,,2024-07-15,19,Mobile,Safari,Organic Search,/sale,1,21,True,False
S1030973,17554,2024-02-20,16,Mobile,Chrome,Organic Search,/,1,78,True,False
S1030974,14722,2024-09-06,13,Desktop,Other,Organic Search,/new-arrivals,2,171,False,False
S1030975,,2024-08-13,13,Desktop,Chrome,Paid Search,/category,2,238,False,False
S1030976,,2024-01-23,10,Mobile,Chrome,Paid Search,/sale,1,75,True,False
S1030977,11084,2024-01-19,11,Desktop,Chrome,Direct,/products,1,31,True,False
S1030978,13475,2024-09-24,19,Desktop,Chrome,Social,/,1,32,True,False
S1030979,18398,2024-04-24,15,Desktop,Safari,Email,/products,1,98,True,False
S1030980,14550,2024-07-30,16,Tablet,Safari,Paid Search,/,1,41,True,False
S1030981,,2024-06-02,14,Mobile,Chrome,Paid Search,/sale,1,70,True,False
S1030982,,2024-03-30,17,Mobile,Chrome,Paid Search,/products,1,89,True,False
S1030983,,2024-02-03,8,Desktop,Chrome,Organic Search,/sale,1,94,True,False
