ticket_id,customer_id,created_date,category,priority,status,resolved_date,resolution_hours,satisfaction_score,agent_id
TKT101615,10151,2024-04-28 00:00:00,Technical,Medium,In Progress,,,,AGT010
TKT101616,19479,2024-05-05 00:00:00,Product Query,Medium,Closed,2024-05-06 01:00:00,25,1,AGT018
TKT101617,14409,2024-06-17 00:00:00,Order Issue,Medium,Closed,2024-06-17 20:00:00,20,1,AGT006
TKT101618,14744,2024-10-08 00:00:00,Returns,Medium,Closed,2024-10-08 16:00:00,16,3,AGT003
TKT101619,12708,2024-10-18 00:00:00,Order Issue,High,Resolved,2024-10-18 09:00:00,9,,AGT001
TKT101620,11568,2024-04-27 00:00:00,Product Query,Medium,Closed,2024-04-29 09:00:00,57,4,AGT011
TKT101621,14586,2024-08-29 00:00:00,Payment,Medium,Resolved,2024-08-31 00:00:00,48,,AGT013
TKT101622,11616,2024-05-29 00:00:00,Shipping,High,Resolved,2024-05-29 04:00:00,4,,AGT007
TKT101623,15422,2024-05-15 00:00:00,Technical,Medium,Resolved,2024-05-17 02:00:00,50,,AGT012
TKT101624,19365,2024-07-01 00:00:00,Order Issue,Low,Closed,2024-07-03 18:00:00,66,1,AGT009
TKT101625,11499,2024-08-01 00:00:00,Returns,Low,Resolved,2024-08-06 17:00:00,137,,AGT016
TKT101626,17417,2024-06-11 00:00:00,Order Issue,Medium,In Progress,,,,AGT005
TKT101627,14895,2024-09-19 00:00:00,Returns,High,Resolved,2024-09-19 22:00:00,22,,AGT004
TKT101628,17348,2024-10-30 00:00:00,Other,Medium,In Progress,,,,AGT013
TKT101629,17982,2024-06-21 00:00:00,Payment,High,Resolved,2024-06-21 06:00:00,6,,AGT003
TKT101630,11139,2024-07-23 00:00:00,Technical,High,In Progress,,,,AGT012
TKT101631,18124,2024-05-14 00:00:00,Shipping,Low,Resolved,2024-05-17 20:00:00,92,,AGT020
TKT101632,12351,2024-03-29 00:00:00,Technical,Low,Open,,,,AGT005
TKT101633,14834,2024-09-08 00:00:00,Product Query,High,Resolved,2024-09-08 21:00:00,21,,AGT020
TKT101634,13519,2024-03-19 00:00:00,Order Issue,Medium,Closed,2024-03-21 20:00:00,68,1,AGT015
TKT101635,16126,2024-02-24 00:00:00,Order Issue,High,In Progress,,,,AGT018
TKT101636,14068,2024-08-29 00:00:00,Order Issue,Low,In Progress,,,,AGT003
TKT101637,12083,2024-08-24 00:00:00,Technical,High,Resolved,2024-08-24 11:00:00,11,,AGT020
TKT101638,12786,2024-01-21 00:00:00,Order Issue,Medium,In Progress,,,,AGT017
TKT101639,13699,2024-04-22 00:00:00,Payment,High,Resolved,2024-04-22 14:00:00,14,,AGT009
TKT101640,10080,2024-08-31 00:00:00,Order Issue,Medium,Resolved,2024-08-31 16:00:00,16,,AGT018
TKT101641,19434,2024-02-08 00:00:00,Other,High,Resolved,2024-02-08 23:00:00,23,,AGT002
TKT101642,10777,2024-07-20 00:00:00,Payment,Low,In Progress,,,,AGT018
TKT101643,13171,2024-09-25 00:00:00,Returns,Low,Open,,,,AGT008
TKT101644,13617,2024-03-28 00:00:00,Order Issue,Low,Closed,2024-03-30 19:00:00,67,4,AGT001
TKT101645,12066,2024-08-15 00:00:00,Shipping,High,Closed,2024-08-15 07:00:00,7,3,AGT014
TKT101646,14615,2024-06-04 00:00:00,Technical,Medium,Resolved,2024-06-06 05:00:00,53,,AGT001
TKT101647,13136,2024-10-23 00:00:00,Product Query,Low,Closed,2024-10-27 08:00:00,104,4,AGT011
TKT101648,19333,2024-07-11 00:00:00,Payment,Low,Closed,2024-07-14 23:00:00,95,1,AGT019
TKT101649,12796,2024-08-06 00:00:00,Order Issue,Medium,Closed,2024-08-08 13:00:00,61,2,AGT009
TKT101650,11249,2024-10-17 00:00:00,Order Issue,Medium,Open,,,,AGT003
TKT101651,12418,2024-09-09 00:00:00,Product Query,Medium,Open,,,,AGT016
TKT101652,14028,2024-03-14 00:00:00,Payment,Medium,Closed,2024-03-14 16:00:00,16,1,AGT014
TKT101653,14783,2024-01-16 00:00:00,Product Query,Low,Closed,2024-01-21 04:00:00,124,4,AGT008
TKT101654,18223,2024-06-30 00:00:00,Product Query,Low,Closed,2024-07-02 10:00:00,58,5,AGT017
TKT101655,18664,2024-09-01 00:00:00,Order Issue,Low,Closed,2024-09-05 22:00:00,118,2,AGT007
TKT101656,13532,2024-04-22 00:00:00,Payment,Medium,Closed,2024-04-22 20:00:00,20,5,AGT018
TKT101657,13767,2024-01-22 00:00:00,Order Issue,Low,Closed,2024-01-26 09:00:00,105,1,AGT018
TKT101658,14472,2024-08-13 00:00:00,Returns,Urgent,Resolved,2024-08-13 05:00:00,5,,AGT009
TKT101659,18163,2024-02-24 00:00:00,Payment,Low,Closed,2024-02-28 09:00:00,105,3,AGT010
TKT101660,18181,2024-05-27 00:00:00,Product Query,High,Resolved,2024-05-27 09:00:00,9,,AGT016
TKT101661,13471,2024-09-27 00:00:00,Returns,High,Closed,2024-09-27 15:00:00,15,4,AGT011
TKT101662,11139,2024-08-04 00:00:00,Shipping,Urgent,Closed,2024-08-04 02:00:00,2,2,AGT009
TKT101663,10388,2024-09-06 00:00:00,Order Issue,Medium,Resolved,2024-09-08 08:00:00,56,,AGT016
TKT101664,10544,2024-07-18 00:00:00,Payment,Medium,Closed,2024-07-20 09:00:00,57,4,AGT019
TKT101665,12184,2024-02-10 00:00:00,Product Query,Medium,In Progress,,,,AGT018
TKT101666,10080,2024-04-22 00:00:00,Technical,Medium,Resolved,2024-04-23 17:00:00,41,,AGT020
TKT101667,19638,2024-06-26 00:00:00,Other,High,Resolved,2024-06-26 10:00:00,10,,AGT013
TKT101668,18516,2024-07-27 00:00:00,Technical,Medium,Closed,2024-07-29 00:00:00,48,4,AGT003
TKT101669,15117,2024-05-21 00:00:00,Product Query,Urgent,Closed,2024-05-21 05:00:00,5,5,AGT015
TKT101670,12829,2024-04-04 00:00:00,Product Query,Medium,Closed,2024-04-06 20:00:00,68,2,AGT001
TKT101671,15267,2024-10-31 00:00:00,Order Issue,Low,Open,,,,AGT011
TKT101672,10777,2024-05-29 00:00:00,Order Issue,Medium,Resolved,2024-05-31 09:00:00,57,,AGT011
TKT101673,17773,2024-08-19 00:00:00,Returns,Medium,In Progress,,,,AGT020
TKT101674,18181,2024-03-04 00:00:00,Shipping,Medium,Closed,2024-03-04 21:00:00,21,5,AGT007
TKT101675,19144,2024-03-06 00:00:00,Order Issue,Medium,Closed,2024-03-07 12:00:00,36,5,AGT005
TKT101676,10403,2024-02-23 00:00:00,Product Query,Low,Closed,2024-02-24 07:00:00,31,1,AGT005
TKT101677,12873,2024-09-11 00:00:00,Returns,High,Closed,2024-09-11 18:00:00,18,3,AGT018
TKT101678,17722,2024-09-15 00:00:00,Product Query,Medium,In Progress,,,,AGT019
TKT101679,13854,2024-06-12 00:00:00,Returns,Low,In Progress,,,,AGT015
TKT101680,18017,2024-10-22 00:00:00,Shipping,Medium,In Progress,,,,AGT010
TKT101681,12645,2024-09-02 00:00:00,Product Query,Low,In Progress,,,,AGT003
TKT101682,12397,2024-07-13 00:00:00,Payment,High,Closed,2024-07-13 08:00:00,8,4,AGT004
TKT101683,16771,2024-07-17 00:00:00,Other,Medium,Open,,,,AGT006
TKT101684,17044,2024-07-27 00:00:00,Payment,Low,Closed,2024-07-28 15:00:00,39,2,AGT020
TKT101685,16303,2024-02-06 00:00:00,Payment,Low,Closed,2024-02-09 18:00:00,90,4,AGT005
TKT101686,14615,2024-08-18 00:00:00,Product Query,Medium,Open,,,,AGT001
TKT101687,16881,2024-06-10 00:00:00,Product Query,Medium,Closed,2024-06-10 17:00:00,17,4,AGT004
TKT101688,13333,2024-05-29 00:00:00,Product Query,Medium,Resolved,2024-05-31 05:00:00,53,,AGT004
TKT101689,19967,2024-01-28 00:00:00,Order Issue,Medium,Resolved,2024-01-30 15:00:00,63,,AGT018
TKT101690,17041,2024-03-14 00:00:00,Order Issue,Urgent,Closed,2024-03-14 01:00:00,1,4,AGT003
TKT101691,13236,2024-02-20 00:00:00,Returns,Low,Resolved,2024-02-24 09:00:00,105,,AGT013
TKT101692,15507,2024-05-25 00:00:00,Order Issue,High,Resolved,2024-05-25 22:00:00,22,,AGT012
TKT101693,16648,2024-04-03 00:00:00,Order Issue,High,In Progress,,,,AGT011
TKT101694,12266,2024-04-25 00:00:00,Payment,Medium,In Progress,,,,AGT006
TKT101695,16334,2024-07-19 00:00:00,Payment,High,Closed,2024-07-19 22:00:00,22,5,AGT020
TKT101696,10429,2024-06-08 00:00:00,Payment,Low,In Progress,,,,AGT012
TKT101697,18627,2024-03-21 00:00:00,Product Query,High,Open,,,,AGT015
TKT101698,14923,2024-02-27 00:00:00,Returns,High,Resolved,2024-02-27 22:00:00,22,,AGT007
TKT101699,18417,2024-10-02 00:00:00,Technical,Medium,Resolved,2024-10-02 21:00:00,21,,AGT004
TKT101700,11250,2024-07-31 00:00:00,Returns,Medium,Resolved,2024-08-02 05:00:00,53,,AGT020
TKT101701,14493,2024-05-23 00:00:00,Returns,Medium,Closed,2024-05-24 16:00:00,40,1,AGT009
TKT101702,17840,2024-05-05 00:00:00,Product Query,Medium,Closed,2024-05-06 20:00:00,44,1,AGT014
TKT101703,14206,2024-03-05 00:00:00,Other,Low,Open,,,,AGT012
TKT101704,15773,2024-09-12 00:00:00,Order Issue,Low,Resolved,2024-09-16 09:00:00,105,,AGT003
TKT101705,15105,2024-05-27 00:00:00,Order Issue,Low,In Progress,,,,AGT010
TKT101706,14271,2024-01-22 00:00:00,Technical,High,Resolved,2024-01-22 12:00:00,12,,AGT014
TKT101707,18601,2024-10-10 00:00:00,Product Query,High,Closed,2024-10-10 12:00:00,12,1,AGT018
TKT101708,12271,2024-04-11 00:00:00,Order Issue,High,Resolved,2024-04-11 22:00:00,22,,AGT001
TKT101709,17832,2024-07-06 00:00:00,Shipping,Medium,Closed,2024-07-06 22:00:00,22,1,AGT014
TKT101710,15439,2024-09-01 00:00:00,Payment,Low,Closed,2024-09-03 06:00:00,54,3,AGT020
TKT101711,14510,2024-05-24 00:00:00,Order Issue,High,Resolved,2024-05-24 18:00:00,18,,AGT016
TKT101712,16563,2024-09-14 00:00:00,Order Issue,Medium,Closed,2024-09-15 01:00:00,25,5,AGT004
TKT101713,19321,2024-03-06 00:00:00,Order Issue,Low,In Progress,,,,AGT007
TKT101714,13959,2024-05-12 00:00:00,Order Issue,Medium,Closed,2024-05-14 03:00:00,51,1,AGT018
TKT101715,10474,2024-02-18 00:00:00,Order Issue,Low,Closed,2024-02-23 07:00:00,127,5,AGT015
TKT101716,15296,2024-09-20 00:00:00,Order Issue,Low,Open,,,,AGT004
TKT101717,14813,2024-09-30 00:00:00,Shipping,High,Closed,2024-09-30 15:00:00,15,3,AGT019
TKT101718,19062,2024-07-06 00:00:00,Order Issue,Low,Closed,2024-07-07 21:00:00,45,1,AGT001
TKT101719,11034,2024-06-03 00:00:00,Shipping,Low,Closed,2024-06-04 01:00:00,25,4,AGT019
TKT101720,15841,2024-04-01 00:00:00,Product Query,Urgent,Closed,2024-04-01 05:00:00,5,4,AGT016
TKT101721,11057,2024-09-28 00:00:00,Technical,Medium,Resolved,2024-09-30 12:00:00,60,,AGT009
TKT101722,10431,2024-05-17 00:00:00,Payment,Low,Resolved,2024-05-21 09:00:00,105,,AGT013
TKT101723,15619,2024-04-28 00:00:00,Shipping,Low,In Progress,,,,AGT004
TKT101724,14019,2024-01-06 00:00:00,Shipping,Medium,In Progress,,,,AGT006
TKT101725,11692,2024-02-01 00:00:00,Product Query,Medium,Closed,2024-02-02 04:00:00,28,5,AGT009
TKT101726,15893,2024-01-01 00:00:00,Returns,Medium,Closed,2024-01-03 12:00:00,60,4,AGT020
TKT101727,11369,2024-09-05 00:00:00,Shipping,Medium,Closed,2024-09-05 21:00:00,21,2,AGT016
TKT101728,15571,2024-02-05 00:00:00,Product Query,High,Resolved,2024-02-05 06:00:00,6,,AGT016
TKT101729,13965,2024-06-21 00:00:00,Product Query,Medium,Closed,2024-06-23 19:00:00,67,5,AGT012
TKT101730,14510,2024-03-27 00:00:00,Product Query,Low,Open,,,,AGT013
TKT101731,10520,2024-07-05 00:00:00,Returns,High,Closed,2024-07-05 15:00:00,15,1,AGT010
TKT101732,18459,2024-01-24 00:00:00,Shipping,Low,Resolved,2024-01-29 12:00:00,132,,AGT005
TKT101733,12358,2024-03-30 00:00:00,Order Issue,Medium,Closed,2024-03-31 18:00:00,42,5,AGT007
TKT101734,18069,2024-10-05 00:00:00,Shipping,Medium,Closed,2024-10-06 21:00:00,45,5,AGT011
TKT101735,17010,2024-03-10 00:00:00,Returns,Medium,Open,,,,AGT007
TKT101736,15257,2024-06-15 00:00:00,Payment,Medium,Closed,2024-06-15 16:00:00,16,2,AGT009
TKT101737,18083,2024-02-26 00:00:00,Order Issue,Medium,Closed,2024-02-27 08:00:00,32,5,AGT011
TKT101738,15913,2024-03-08 00:00:00,Product Query,Urgent,Open,,,,AGT013
TKT101739,10595,2024-08-25 00:00:00,Order Issue,Medium,Closed,2024-08-26 05:00:00,29,1,AGT004
TKT101740,15036,2024-08-04 00:00:00,Order Issue,Medium,Resolved,2024-08-06 22:00:00,70,,AGT010
TKT101741,15451,2024-07-23 00:00:00,Returns,Medium,In Progress,,,,AGT005
TKT101742,12562,2024-01-27 00:00:00,Returns,Medium,In Progress,,,,AGT001
TKT101743,12974,2024-05-23 00:00:00,Product Query,Medium,Open,,,,AGT005
TKT101744,13457,2024-05-09 00:00:00,Other,Low,In Progress,,,,AGT002
TKT101745,19115,2024-10-31 00:00:00,Payment,Low,Closed,2024-11-05 19:00:00,139,2,AGT009
TKT101746,10345,2024-09-21 00:00:00,Other,Medium,Resolved,2024-09-22 18:00:00,42,,AGT014
TKT101747,18826,2024-05-21 00:00:00,Technical,Low,Resolved,2024-05-25 01:00:00,97,,AGT011
TKT101748,15623,2024-10-03 00:00:00,Technical,Medium,Closed,2024-10-05 03:00:00,51,3,AGT014
TKT101749,19321,2024-09-01 00:00:00,Payment,Medium,Closed,2024-09-02 20:00:00,44,2,AGT014
TKT101750,12697,2024-10-29 00:00:00,Shipping,High,Closed,2024-10-29 14:00:00,14,3,AGT018
TKT101751,15316,2024-06-05 00:00:00,Order Issue,Urgent,Closed,2024-06-05 03:00:00,3,3,AGT018
TKT101752,17209,2024-02-02 00:00:00,Returns,Medium,Resolved,2024-02-02 17:00:00,17,,AGT016
TKT101753,11471,2024-07-03 00:00:00,Payment,Medium,Closed,2024-07-03 12:00:00,12,2,AGT014
TKT101754,17530,2024-03-09 00:00:00,Order Issue,Medium,Resolved,2024-03-10 20:00:00,44,,AGT017
TKT101755,19146,2024-07-29 00:00:00,Order Issue,Medium,Resolved,2024-07-31 07:00:00,55,,AGT007
TKT101756,12974,2024-04-30 00:00:00,Technical,Medium,Resolved,2024-05-01 12:00:00,36,,AGT016
TKT101757,17166,2024-09-22 00:00:00,Order Issue,Medium,Closed,2024-09-22 23:00:00,23,1,AGT015
TKT101758,11639,2024-09-22 00:00:00,Order Issue,Medium,Closed,2024-09-23 13:00:00,37,5,AGT015
TKT101759,12886,2024-06-01 00:00:00,Payment,Medium,Open,,,,AGT003
TKT101760,16477,2024-03-21 00:00:00,Other,Medium,Resolved,2024-03-23 11:00:00,59,,AGT006
TKT101761,14597,2024-08-21 00:00:00,Shipping,Medium,Resolved,2024-08-22 21:00:00,45,,AGT004
TKT101762,16446,2024-10-05 00:00:00,Shipping,Low,In Progress,,,,AGT003
TKT101763,19036,2024-02-04 00:00:00,Product Query,Medium,Closed,2024-02-05 03:00:00,27,5,AGT001
TKT101764,15421,2024-03-26 00:00:00,Shipping,Medium,In Progress,,,,AGT009
TKT101765,13872,2024-04-03 00:00:00,Product Query,Low,Resolved,2024-04-07 16:00:00,112,,AGT006
TKT101766,11471,2024-09-18 00:00:00,Order Issue,Low,In Progress,,,,AGT019
TKT101767,15616,2024-09-10 00:00:00,Product Query,High,Resolved,2024-09-10 20:00:00,20,,AGT006
TKT101768,12487,2024-08-11 00:00:00,Order Issue,Low,Resolved,2024-08-12 04:00:00,28,,AGT002
TKT101769,13864,2024-04-25 00:00:00,Technical,Medium,Closed,2024-04-25 17:00:00,17,3,AGT004
TKT101770,17445,2024-09-06 00:00:00,Order Issue,High,Resolved,2024-09-06 10:00:00,10,,AGT010
TKT101771,15630,2024-10-24 00:00:00,Technical,Medium,Resolved,2024-10-26 10:00:00,58,,AGT001
TKT101772,18360,2024-08-15 00:00:00,Product Query,Medium,In Progress,,,,AGT018
TKT101773,17408,2024-08-21 00:00:00,Payment,Medium,Resolved,2024-08-23 02:00:00,50,,AGT004
TKT101774,19623,2024-02-02 00:00:00,Payment,High,Closed,2024-02-02 17:00:00,17,2,AGT019
TKT101775,14095,2024-08-06 00:00:00,Returns,Medium,Resolved,2024-08-07 17:00:00,41,,AGT009
TKT101776,16376,2024-04-23 00:00:00,Order Issue,Medium,Resolved,2024-04-25 06:00:00,54,,AGT019
TKT101777,15514,2024-04-06 00:00:00,Product Query,Medium,Closed,2024-04-07 06:00:00,30,3,AGT013
TKT101778,11531,2024-07-14 00:00:00,Returns,Low,Closed,2024-07-16 02:00:00,50,4,AGT010
TKT101779,18909,2024-06-28 00:00:00,Shipping,High,Resolved,2024-06-28 20:00:00,20,,AGT004
TKT101780,12234,2024-08-27 00:00:00,Returns,Medium,Resolved,2024-08-27 18:00:00,18,,AGT010
TKT101781,17122,2024-05-02 00:00:00,Order Issue,High,Closed,2024-05-02 19:00:00,19,5,AGT013
TKT101782,11973,2024-01-01 00:00:00,Product Query,Urgent,Closed,2024-01-01 01:00:00,1,4,AGT016
TKT101783,14902,2024-04-03 00:00:00,Product Query,Low,Closed,2024-04-06 00:00:00,72,4,AGT004
TKT101784,13108,2024-02-07 00:00:00,Order Issue,Medium,In Progress,,,,AGT014
TKT101785,14504,2024-01-30 00:00:00,Technical,Medium,Resolved,2024-01-30 12:00:00,12,,AGT004
TKT101786,11973,2024-01-26 00:00:00,Returns,Urgent,Resolved,2024-01-26 05:00:00,5,,AGT008
TKT101787,16492,2024-07-01 00:00:00,Order Issue,Medium,Resolved,2024-07-01 21:00:00,21,,AGT017
TKT101788,14133,2024-05-31 00:00:00,Order Issue,High,Open,,,,AGT007
TKT101789,19298,2024-03-12 00:00:00,Order Issue,Medium,Resolved,2024-03-13 15:00:00,39,,AGT008
TKT101790,18147,2024-10-25 00:00:00,Order Issue,Medium,Resolved,2024-10-26 21:00:00,45,,AGT014
TKT101791,18801,2024-02-25 00:00:00,Payment,Low,Resolved,2024-02-26 08:00:00,32,,AGT004
TKT101792,10397,2024-06-08 00:00:00,Returns,Medium,Closed,2024-06-08 21:00:00,21,4,AGT014
TKT101793,17420,2024-04-07 00:00:00,Product Query,Low,Resolved,2024-04-11 02:00:00,98,,AGT015
TKT101794,15475,2024-07-20 00:00:00,Product Query,Medium,Open,,,,AGT003
TKT101795,16932,2024-07-27 00:00:00,Technical,High,Resolved,2024-07-27 13:00:00,13,,AGT019
TKT101796,16474,2024-08-28 00:00:00,Order Issue,Medium,Closed,2024-08-30 12:00:00,60,5,AGT014
TKT101797,14342,2024-05-28 00:00:00,Technical,Low,Resolved,2024-05-29 15:00:00,39,,AGT009
TKT101798,18069,2024-02-12 00:00:00,Returns,High,Resolved,2024-02-12 06:00:00,6,,AGT015
TKT101799,10053,2024-03-19 00:00:00,Returns,Medium,Closed,2024-03-21 17:00:00,65,3,AGT016
TKT101800,19968,2024-03-19 00:00:00,Product Query,Medium,Closed,2024-03-20 17:00:00,41,1,AGT007
TKT101801,13036,2024-09-17 00:00:00,Returns,Medium,Resolved,2024-09-17 21:00:00,21,,AGT011
TKT101802,13187,2024-06-30 00:00:00,Payment,Medium,Closed,2024-07-01 06:00:00,30,1,AGT006
TKT101803,15469,2024-02-04 00:00:00,Product Query,Urgent,Closed,2024-02-04 02:00:00,2,2,AGT020
TKT101804,10545,2024-09-20 00:00:00,Product Query,High,Closed,2024-09-20 16:00:00,16,1,AGT007
TKT101805,17489,2024-03-08 00:00:00,Other,Medium,Resolved,2024-03-09 10:00:00,34,,AGT015
TKT101806,16739,2024-04-14 00:00:00,Returns,Medium,Open,,,,AGT019
TKT101807,18587,2024-04-12 00:00:00,Shipping,Low,Resolved,2024-04-14 02:00:00,50,,AGT014
TKT101808,17253,2024-03-10 00:00:00,Returns,Medium,Open,,,,AGT008
TKT101809,11178,2024-10-14 00:00:00,Product Query,Medium,Resolved,2024-10-15 07:00:00,31,,AGT017
TKT101810,11800,2024-04-16 00:00:00,Other,Medium,Closed,2024-04-16 14:00:00,14,5,AGT020
TKT101811,15465,2024-03-26 00:00:00,Order Issue,Low,Open,,,,AGT014
TKT101812,19655,2024-04-28 00:00:00,Returns,Medium,Closed,2024-04-30 05:00:00,53,2,AGT007
TKT101813,11350,2024-01-05 00:00:00,Payment,Low,Open,,,,AGT018
TKT101814,16831,2024-10-22 00:00:00,Order Issue,Low,Closed,2024-10-25 17:00:00,89,4,AGT013
TKT101815,18797,2024-03-08 00:00:00,Payment,Low,In Progress,,,,AGT004
TKT101816,16303,2024-08-11 00:00:00,Payment,Low,Resolved,2024-08-12 23:00:00,47,,AGT011
TKT101817,19746,2024-10-22 00:00:00,Order Issue,High,Resolved,2024-10-22 04:00:00,4,,AGT020
TKT101818,14927,2024-06-06 00:00:00,Product Query,High,Resolved,2024-06-06 22:00:00,22,,AGT003
TKT101819,15884,2024-10-09 00:00:00,Returns,Medium,In Progress,,,,AGT013
TKT101820,12630,2024-03-01 00:00:00,Order Issue,Medium,Closed,2024-03-01 20:00:00,20,5,AGT018
TKT101821,17156,2024-03-15 00:00:00,Order Issue,Low,Resolved,2024-03-20 03:00:00,123,,AGT013
TKT101822,12104,2024-10-20 00:00:00,Order Issue,Medium,Resolved,2024-10-20 19:00:00,19,,AGT015
TKT101823,13176,2024-05-18 00:00:00,Returns,High,Open,,,,AGT001
TKT101824,12796,2024-06-20 00:00:00,Technical,Medium,In Progress,,,,AGT009
TKT101825,15057,2024-02-17 00:00:00,Order Issue,High,Open,,,,AGT016
TKT101826,11536,2024-09-12 00:00:00,Returns,High,Closed,2024-09-12 06:00:00,6,5,AGT017
TKT101827,10029,2024-02-22 00:00:00,Payment,Urgent,Closed,2024-02-22 05:00:00,5,3,AGT004
TKT101828,16194,2024-04-26 00:00:00,Technical,High,Open,,,,AGT014
TKT101829,19967,2024-06-01 00:00:00,Product Query,Medium,Resolved,2024-06-02 05:00:00,29,,AGT002
TKT101830,12091,2024-09-10 00:00:00,Other,Low,In Progress,,,,AGT016
TKT101831,18521,2024-06-14 00:00:00,Order Issue,Medium,Closed,2024-06-16 19:00:00,67,5,AGT005
TKT101832,11483,2024-08-06 00:00:00,Order Issue,Medium,In Progress,,,,AGT017
TKT101833,13861,2024-02-24 00:00:00,Order Issue,Low,Resolved,2024-02-25 08:00:00,32,,AGT006
TKT101834,15485,2024-07-30 00:00:00,Order Issue,Low,Resolved,2024-08-02 11:00:00,83,,AGT001
TKT101835,12708,2024-10-25 00:00:00,Payment,Medium,Resolved,2024-10-27 11:00:00,59,,AGT020
TKT101836,15771,2024-06-29 00:00:00,Returns,Medium,Closed,2024-07-01 03:00:00,51,4,AGT018
TKT101837,11339,2024-08-03 00:00:00,Order Issue,Medium,Closed,2024-08-03 21:00:00,21,5,AGT008
TKT101838,11973,2024-06-23 00:00:00,Returns,Low,In Progress,,,,AGT002
TKT101839,15581,2024-01-20 00:00:00,Payment,High,Closed,2024-01-20 15:00:00,15,4,AGT015
TKT101840,19570,2024-04-06 00:00:00,Returns,High,Resolved,2024-04-06 17:00:00,17,,AGT009
TKT101841,11238,2024-07-23 00:00:00,Returns,High,Closed,2024-07-23 07:00:00,7,3,AGT003
TKT101842,15436,2024-10-10 00:00:00,Shipping,High,Closed,2024-10-10 08:00:00,8,3,AGT016
TKT101843,14330,2024-01-20 00:00:00,Product Query,Medium,Closed,2024-01-20 19:00:00,19,5,AGT018
TKT101844,11110,2024-05-02 00:00:00,Technical,High,In Progress,,,,AGT016
TKT101845,12008,2024-06-04 00:00:00,Other,Medium,Resolved,2024-06-05 22:00:00,46,,AGT004
TKT101846,14771,2024-04-10 00:00:00,Other,High,Resolved,2024-04-10 11:00:00,11,,AGT015
TKT101847,15421,2024-08-09 00:00:00,Product Query,Medium,Resolved,2024-08-11 13:00:00,61,,AGT004
TKT101848,17899,2024-04-09 00:00:00,Payment,Medium,Resolved,2024-04-11 04:00:00,52,,AGT005
TKT101849,10852,2024-07-02 00:00:00,Technical,Low,Closed,2024-07-04 17:00:00,65,4,AGT011
TKT101850,13693,2024-06-10 00:00:00,Order Issue,Low,Closed,2024-06-15 11:00:00,131,3,AGT013
TKT101851,15501,2024-06-15 00:00:00,Product Query,Medium,Resolved,2024-06-17 19:00:00,67,,AGT011
TKT101852,15311,2024-08-26 00:00:00,Order Issue,Medium,Closed,2024-08-28 22:00:00,70,1,AGT010
TKT101853,13864,2024-09-22 00:00:00,Order Issue,Medium,Resolved,2024-09-22 22:00:00,22,,AGT013
TKT101854,16864,2024-01-08 00:00:00,Order Issue,Medium,Resolved,2024-01-09 12:00:00,36,,AGT011
TKT101855,10917,2024-07-02 00:00:00,Payment,Low,Resolved,2024-07-07 13:00:00,133,,AGT014
TKT101856,18810,2024-07-25 00:00:00,Returns,High,Resolved,2024-07-25 10:00:00,10,,AGT001
TKT101857,10156,2024-08-31 00:00:00,Payment,Medium,Resolved,2024-09-02 20:00:00,68,,AGT009
TKT101858,16549,2024-10-11 00:00:00,Returns,Low,Resolved,2024-10-12 07:00:00,31,,AGT019
TKT101859,19326,2024-04-28 00:00:00,Shipping,Medium,Resolved,2024-04-30 16:00:00,64,,AGT006
TKT101860,12794,2024-06-08 00:00:00,Order Issue,Low,Resolved,2024-06-11 16:00:00,88,,AGT018
TKT101861,15859,2024-05-17 00:00:00,Returns,Urgent,In Progress,,,,AGT001
TKT101862,19852,2024-01-02 00:00:00,Order Issue,Medium,Resolved,2024-01-02 12:00:00,12,,AGT016
TKT101863,14808,2024-10-21 00:00:00,Product Query,Low,Closed,2024-10-26 17:00:00,137,2,AGT010
TKT101864,10580,2024-06-15 00:00:00,Shipping,Urgent,Resolved,2024-06-15 01:00:00,1,,AGT009
